pre,rec,u_user_id
0.6363636363636364,0.15328467153284672,u1
0.2,0.09090909090909091,u2
0.2857142857142857,0.07692307692307693,u3
0.6666666666666666,0.2,u4
0.2727272727272727,0.07142857142857142,u5
0.4444444444444444,0.1188118811881188,u6
-1.0,-1.0,u7
0.5714285714285714,0.13793103448275862,u8
0.3333333333333333,0.1,u9
-1.0,-1.0,u10
0.3076923076923077,0.10526315789473684,u11
0.16666666666666666,0.038461538461538464,u12
-1.0,-1.0,u13
0.6,0.10526315789473684,u14
0.4,0.13636363636363635,u15
0.4117647058823529,0.09859154929577464,u16
0.0,0.0,u17
0.5128205128205128,0.1694915254237288,u18
0.0,0.0,u19
0.5,0.13636363636363635,u20
0.391304347826087,0.10714285714285714,u21
0.29411764705882354,0.08620689655172414,u22
0.45454545454545453,0.15873015873015872,u23
0.4,0.14814814814814814,u24
0.3,0.08108108108108109,u25
0.625,0.24390243902439024,u26
0.0,0.0,u27
0.5555555555555556,0.125,u28
0.0,0.0,u29
0.3333333333333333,0.1111111111111111,u30
0.0,0.0,u31
0.4,0.10526315789473684,u32
0.0,0.0,u33
0.5,0.1,u34
0.0,0.0,u35
0.0,0.0,u36
0.2222222222222222,0.1,u37
0.06666666666666667,0.017241379310344827,u38
0.3333333333333333,0.1111111111111111,u39
0.4,0.15384615384615385,u40
0.42857142857142855,0.14285714285714285,u41
0.45454545454545453,0.10526315789473684,u42
0.7142857142857143,0.1834862385321101,u43
0.6,0.16901408450704225,u44
0.2857142857142857,0.10526315789473684,u45
0.5,0.0625,u46
0.0,0.0,u47
0.5,0.12121212121212122,u48
0.46153846153846156,0.1111111111111111,u49
0.3333333333333333,0.09090909090909091,u50
0.0,0.0,u51
0.0,0.0,u52
0.25,0.08333333333333333,u53
0.42857142857142855,0.08571428571428572,u54
0.0,0.0,u55
0.7391304347826086,0.17894736842105263,u56
0.46153846153846156,0.11538461538461539,u57
0.45,0.12162162162162163,u58
0.5660377358490566,0.17964071856287425,u59
0.3448275862068966,0.11235955056179775,u60
0.0,0.0,u61
0.6333333333333333,0.1743119266055046,u62
0.4166666666666667,0.1111111111111111,u63
0.5555555555555556,0.16483516483516483,u64
0.4166666666666667,0.15625,u65
0.8,0.23529411764705882,u66
0.0,0.0,u67
0.5,0.125,u68
0.3333333333333333,0.1111111111111111,u69
0.2631578947368421,0.09259259259259259,u70
0.2,0.0625,u71
0.5555555555555556,0.15625,u72
0.5,0.125,u73
0.4,0.1111111111111111,u74
0.2727272727272727,0.08571428571428572,u75
-1.0,-1.0,u76
0.4444444444444444,0.12121212121212122,u77
0.0,0.0,u78
0.5,0.10714285714285714,u79
0.0,0.0,u80
0.0,0.0,u81
0.47619047619047616,0.12195121951219512,u82
0.3157894736842105,0.07792207792207792,u83
0.4,0.16,u84
0.5128205128205128,0.15503875968992248,u85
1.0,0.16666666666666666,u86
0.32142857142857145,0.09183673469387756,u87
0.0,0.0,u88
0.1,0.027777777777777776,u89
0.4878048780487805,0.14705882352941177,u90
0.3333333333333333,0.08333333333333333,u91
0.6862745098039216,0.19021739130434784,u92
0.0,0.0,u93
0.6909090909090909,0.2122905027932961,u94
0.5897435897435898,0.19008264462809918,u95
0.42857142857142855,0.10714285714285714,u96
0.375,0.10714285714285714,u97
0.0,0.0,u98
0.5333333333333333,0.1095890410958904,u99
-1.0,-1.0,u100
0.3333333333333333,0.10344827586206896,u101
0.5357142857142857,0.14423076923076922,u102
0.3333333333333333,0.07142857142857142,u103
0.4666666666666667,0.14583333333333334,u104
0.5,0.2857142857142857,u105
0.14285714285714285,0.027777777777777776,u106
0.3333333333333333,0.1111111111111111,u107
0.75,0.1875,u108
0.696969696969697,0.23,u109
0.15,0.058823529411764705,u110
0.0,0.0,u111
0.16666666666666666,0.045454545454545456,u112
0.42857142857142855,0.15,u113
0.16666666666666666,0.047619047619047616,u114
0.3333333333333333,0.09302325581395349,u115
0.18181818181818182,0.07272727272727272,u116
0.5555555555555556,0.1,u117
0.1,0.034482758620689655,u118
0.375,0.10843373493975904,u119
0.3333333333333333,0.08333333333333333,u120
0.36363636363636365,0.14285714285714285,u121
0.0,0.0,u122
0.14285714285714285,0.04,u123
0.3333333333333333,0.1,u124
0.2727272727272727,0.06521739130434782,u125
0.4,0.09090909090909091,u126
1.0,0.16666666666666666,u127
0.48,0.14634146341463414,u128
0.3333333333333333,0.06666666666666667,u129
0.7954545454545454,0.2,u130
0.3333333333333333,0.06666666666666667,u131
0.0,0.0,u132
0.5,0.25,u133
0.3333333333333333,0.07692307692307693,u134
0.2,0.02857142857142857,u135
0.2,0.06666666666666667,u136
0.3333333333333333,0.08695652173913043,u137
0.0,0.0,u138
0.0,0.0,u139
0.5,0.09090909090909091,u140
0.5,0.19047619047619047,u141
0.4,0.15384615384615385,u142
0.0,0.0,u143
0.4074074074074074,0.11224489795918367,u144
0.4782608695652174,0.16793893129770993,u145
0.0,0.0,u146
0.0,0.0,u147
0.25,0.0625,u148
0.0,0.0,u149
0.5,0.045454545454545456,u150
0.5365853658536586,0.15602836879432624,u151
0.11764705882352941,0.05555555555555555,u152
0.0,0.0,u153
0.3333333333333333,0.08333333333333333,u154
0.5,0.09090909090909091,u155
0.0,0.0,u156
0.3333333333333333,0.08333333333333333,u157
0.4166666666666667,0.13513513513513514,u158
0.35294117647058826,0.15789473684210525,u159
0.3125,0.09259259259259259,u160
0.25,0.08333333333333333,u161
0.4,0.09090909090909091,u162
0.3333333333333333,0.1,u163
0.25,0.06666666666666667,u164
0.25,0.08333333333333333,u165
0.5,0.1,u166
-1.0,-1.0,u167
0.75,0.17647058823529413,u168
0.2,0.07142857142857142,u169
0.0,0.0,u170
0.25,0.1111111111111111,u171
0.0,0.0,u172
0.3333333333333333,0.125,u173
0.3333333333333333,0.09876543209876543,u174
0.0,0.0,u175
0.4,0.19047619047619047,u176
0.5333333333333333,0.15384615384615385,u177
0.8421052631578947,0.26666666666666666,u178
0.2,0.05263157894736842,u179
0.0,0.0,u180
-1.0,-1.0,u181
0.0,0.0,u182
0.0,0.0,u183
0.48484848484848486,0.13559322033898305,u184
0.0,0.0,u185
0.16666666666666666,0.045454545454545456,u186
0.0,0.0,u187
0.35714285714285715,0.09259259259259259,u188
0.5555555555555556,0.19230769230769232,u189
0.4444444444444444,0.17391304347826086,u190
0.0,0.0,u191
0.2,0.06666666666666667,u192
0.4666666666666667,0.11666666666666667,u193
0.6,0.16783216783216784,u194
0.25,0.06382978723404255,u195
0.2,0.05555555555555555,u196
0.5384615384615384,0.10606060606060606,u197
0.46153846153846156,0.16,u198
0.25,0.047619047619047616,u199
0.4642857142857143,0.125,u200
0.6226415094339622,0.19298245614035087,u201
0.3333333333333333,0.14285714285714285,u202
0.4,0.09523809523809523,u203
0.5,0.08695652173913043,u204
0.5,0.08333333333333333,u205
0.375,0.0967741935483871,u206
0.5454545454545454,0.18556701030927836,u207
0.0,0.0,u208
0.25,0.058823529411764705,u209
0.35294117647058826,0.0967741935483871,u210
0.2,0.0625,u211
0.0,0.0,u212
0.4375,0.11864406779661017,u213
0.5333333333333333,0.12307692307692308,u214
0.25,0.06976744186046512,u215
0.4444444444444444,0.13793103448275862,u216
0.3333333333333333,0.07692307692307693,u217
0.125,0.05,u218
0.0,0.0,u219
0.0,0.0,u220
0.3,0.09523809523809523,u221
0.660377358490566,0.20114942528735633,u222
0.5384615384615384,0.1320754716981132,u223
0.25,0.05194805194805195,u224
0.0,0.0,u225
0.2857142857142857,0.10526315789473684,u226
0.3333333333333333,0.13636363636363635,u227
1.0,0.07142857142857142,u228
0.3333333333333333,0.06666666666666667,u229
0.3888888888888889,0.1206896551724138,u230
0.0,0.0,u231
0.45454545454545453,0.10869565217391304,u232
0.29411764705882354,0.11904761904761904,u233
-1.0,-1.0,u234
0.36363636363636365,0.0851063829787234,u235
0.29411764705882354,0.09259259259259259,u236
0.0,0.0,u237
0.6666666666666666,0.13333333333333333,u238
0.38095238095238093,0.1095890410958904,u239
0.0,0.0,u240
0.3333333333333333,0.09090909090909091,u241
0.0,0.0,u242
0.09090909090909091,0.027777777777777776,u243
0.6206896551724138,0.1487603305785124,u244
0.6666666666666666,0.2222222222222222,u245
0.2962962962962963,0.09523809523809523,u246
0.3333333333333333,0.09090909090909091,u247
0.6,0.08571428571428572,u248
0.5454545454545454,0.16666666666666666,u249
0.5,0.14035087719298245,u250
0.5454545454545454,0.18181818181818182,u251
0.0,0.0,u252
0.5714285714285714,0.1951219512195122,u253
0.3333333333333333,0.0945945945945946,u254
0.2727272727272727,0.08108108108108109,u255
0.39285714285714285,0.11956521739130435,u256
0.5714285714285714,0.15384615384615385,u257
0.5,0.06666666666666667,u258
0.0,0.0,u259
0.0,0.0,u260
0.5,0.058823529411764705,u261
0.3,0.07692307692307693,u262
0.3333333333333333,0.07936507936507936,u263
0.13333333333333333,0.03508771929824561,u264
0.3333333333333333,0.10526315789473684,u265
0.0,0.0,u266
0.34615384615384615,0.11392405063291139,u267
0.45454545454545453,0.1342281879194631,u268
0.5609756097560976,0.14743589743589744,u269
0.4444444444444444,0.12121212121212122,u270
0.675,0.23076923076923078,u271
0.0,0.0,u272
0.0,0.0,u273
0.6666666666666666,0.1875,u274
0.3333333333333333,0.0851063829787234,u275
0.7323943661971831,0.22413793103448276,u276
0.42857142857142855,0.11538461538461539,u277
0.0,0.0,u278
-1.0,-1.0,u279
0.5833333333333334,0.1891891891891892,u280
0.25,0.1111111111111111,u281
1.0,0.16666666666666666,u282
0.2857142857142857,0.08,u283
0.2857142857142857,0.10526315789473684,u284
0.25,0.0625,u285
0.46153846153846156,0.13846153846153847,u286
0.2857142857142857,0.058823529411764705,u287
0.4,0.125,u288
0.0,0.0,u289
0.3684210526315789,0.09859154929577464,u290
-1.0,-1.0,u291
0.5,0.10294117647058823,u292
0.6981132075471698,0.2138728323699422,u293
0.2857142857142857,0.09090909090909091,u294
0.32,0.08333333333333333,u295
0.5,0.1232876712328767,u296
0.6956521739130435,0.16161616161616163,u297
0.3157894736842105,0.12244897959183673,u298
0.5789473684210527,0.1746031746031746,u299
0.0,0.0,u300
0.7297297297297297,0.21774193548387097,u301
